MANDT	EBELN	EBELP	ZEKKN	VGABE	GJAHR	BELNR	BUZEI	BEWTP	BWART	BUDAT	MENGE	BPMNG	DMBTR	WRBTR	WAERS	AREWR	WESBS	BPWES	SHKZG	BWTAR	ELIKZ	XBLNR	LFGJA	LFBNR	LFPOS	GRUND	CPUDT	CPUTM	REEWR	EVERE	REFWR	MATNR	WERKS	XWSBR	ETENS	KNUMV	MWSKZ	TAX_COUNTRY	LSMNG	LSMEH	EMATN	AREWW	HSWAE	BAMNG	CHARG	BLDAT	XWOFF	XUNPL	ERNAM	SRVPOS	PACKNO	INTROW	BEKKN	LEMIN	AREWB	REWRB	SAPRL	MENGE_POP	BPMNG_POP	DMBTR_POP	WRBTR_POP	WESBB	BPWEB	WEORA	AREWR_POP	KUDIF	RETAMT_FC	RETAMT_LC	RETAMTP_FC	RETAMTP_LC	XMACC	WKURS	INV_ITEM_ORIGIN	VBELN_ST	VBELP_ST	SGT_SCAT	_DATAAGING	SESUOM	LOGSY	ET_UPD	/CWM/BAMNG	/CWM/WESBS	/CWM/TY2TQ	/CWM/WESBB	J_SC_DIE_COMP_F	FSH_SEASON_YEAR	FSH_SEASON	FSH_COLLECTION	FSH_THEME	QTY_DIFF	WRF_CHARSTC1	WRF_CHARSTC2	WRF_CHARSTC3
700	5600000339	00010	00	8	0000	0080079687	0010	L		11.02.2024	42.230	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	04:06:26	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079690	0010	L		11.02.2024	41.870	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	04:18:26	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079708	0010	L		11.02.2024	42.030	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	04:47:34	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079750	0010	L		11.02.2024	41.510	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	06:00:12	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079766	0010	L		11.02.2024	41.810	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	06:16:26	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079767	0010	L		11.02.2024	41.720	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	06:16:28	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079783	0010	L		11.02.2024	41.590	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	06:52:28	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079788	0010	L		11.02.2024	41.660	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	06:58:26	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079789	0010	L		11.02.2024	41.280	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	06:58:28	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079834	0010	L		11.02.2024	41.980	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	07:24:28	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079848	0010	L		11.02.2024	43.160	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	07:42:51	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079865	0010	L		11.02.2024	42.660	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	08:02:26	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079918	0010	L		11.02.2024	41.960	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	08:34:28	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080079998	0010	L		11.02.2024	41.200	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	09:16:27	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080080004	0010	L		11.02.2024	42.200	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	09:18:48	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080080007	0010	L		11.02.2024	41.750	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	09:20:27	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080080023	0010	L		11.02.2024	41.720	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	09:28:28	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080080241	0010	L		11.02.2024	41.710	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	10:30:28	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080080347	0010	L		11.02.2024	42.870	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	10:54:27	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080080748	0010	L		11.02.2024	41.910	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	11:52:28	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080080921	0010	L		11.02.2024	42.270	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	12:16:28	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080080952	0010	L		11.02.2024	41.480	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	12:23:13	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080080953	0010	L		11.02.2024	41.890	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	12:23:13	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080081724	0010	L		11.02.2024	41.490	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	13:16:29	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080081805	0010	L		11.02.2024	41.720	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	13:22:34	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080081941	0010	L		11.02.2024	42.550	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	13:46:49	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080082256	0010	L		11.02.2024	42.890	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	14:26:42	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080082324	0010	L		11.02.2024	40.820	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	14:36:27	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080083422	0010	L		11.02.2024	42.810	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	16:36:31	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080083925	0010	L		11.02.2024	41.720	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	17:14:27	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080084327	0010	L		11.02.2024	41.850	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	17:50:51	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080085062	0010	L		11.02.2024	41.680	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	19:06:31	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080085200	0010	L		11.02.2024	41.910	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	19:24:47	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080085854	0010	L		11.02.2024	41.760	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	20:48:32	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080085882	0010	L		11.02.2024	41.690	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	20:52:29	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080086665	0010	L		11.02.2024	41.690	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	22:42:28	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080086713	0010	L		11.02.2024	41.450	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	22:57:14	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080086715	0010	L		11.02.2024	42.690	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	22:57:15	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080086716	0010	L		11.02.2024	41.950	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	22:57:15	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080086717	0010	L		11.02.2024	41.900	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	22:57:16	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080086718	0010	L		11.02.2024	42.020	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	22:57:17	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080086877	0010	L		11.02.2024	42.440	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	23:30:26	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080086925	0010	L		11.02.2024	41.670	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	23:42:32	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080086931	0010	L		11.02.2024	41.800	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	23:44:35	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080086932	0010	L		11.02.2024	42.000	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	23:44:37	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087036	0010	L		11.02.2024	41.890	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	23:56:43	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087058	0010	L		11.02.2024	41.940	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	23:58:35	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087059	0010	L		11.02.2024	42.050	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	11.02.2024	23:58:36	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087195	0010	L		12.02.2024	41.870	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	00:56:31	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087268	0010	L		12.02.2024	41.510	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	01:36:27	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087283	0010	L		12.02.2024	41.850	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	01:44:38	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087294	0010	L		12.02.2024	41.820	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	01:48:29	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087314	0010	L		12.02.2024	41.560	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	01:56:31	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087320	0010	L		12.02.2024	41.200	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	01:58:47	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087360	0010	L		12.02.2024	41.810	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	03:04:57	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087397	0010	L		12.02.2024	41.850	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	03:45:12	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087410	0010	L		12.02.2024	41.220	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	04:21:05	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087448	0010	L		12.02.2024	41.870	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	05:22:36	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087472	0010	L		12.02.2024	41.670	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	06:15:14	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087513	0010	L		12.02.2024	41.710	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	06:41:13	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087519	0010	L		12.02.2024	41.480	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	06:51:12	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087564	0010	L		12.02.2024	42.000	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	07:30:26	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087565	0010	L		12.02.2024	41.710	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	07:30:28	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080087582	0010	L		12.02.2024	41.600	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	12.02.2024	07:48:35	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080096708	0010	L		13.02.2024	42.770	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	13.02.2024	09:07:50	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080098791	0010	L		13.02.2024	42.410	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	13.02.2024	12:48:38	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080099328	0010	L		13.02.2024	42.760	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	13.02.2024	14:10:41	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080101595	0010	L		13.02.2024	41.920	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	13.02.2024	16:53:20	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080102817	0010	L		13.02.2024	41.850	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	13.02.2024	18:12:35	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080102818	0010	L		13.02.2024	42.240	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	13.02.2024	18:12:35	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080104713	0010	L		13.02.2024	41.690	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	13.02.2024	19:58:35	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080105108	0010	L		13.02.2024	41.790	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	13.02.2024	20:45:22	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080105109	0010	L		13.02.2024	41.760	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	13.02.2024	20:45:22	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080105110	0010	L		13.02.2024	41.380	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	13.02.2024	20:45:22	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080107476	0010	L		14.02.2024	42.180	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	14.02.2024	09:44:19	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080107764	0010	L		14.02.2024	41.860	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	14.02.2024	10:30:24	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080107991	0010	L		14.02.2024	42.030	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	14.02.2024	11:10:52	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080107992	0010	L		14.02.2024	41.870	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	14.02.2024	11:10:52	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
700	5600000339	00010	00	8	0000	0080107993	0010	L		14.02.2024	41.170	0.000	0.00			0.00	0.000	0.000					0000		0000	0000	14.02.2024	11:10:53	0.00						0000									0.000							0000000000	0000000000	00		0.00	0.00		0.000	0.000	0.00		0.000	0.000		0.00			0.00		0.00		0.00000			000000						0.000	0.000		0.000						0.000			
