MANDT	FKNUM	FKPOS	FKPTY	BUKRS	NETWR	MWSBP	WAERS	MWSKZ	PRSDT	BUDAT	EXTI1	EXTI2	TPLST	VSART	KALSM	KNUMV	WERKS	EKORG	EKGRP	EBELN	EBELP	LBLNI	PARVW	TDLNR	RECHS	KURST	KOSTY	REFTY	REBEL	REPOS	POSTX	KNTTP	BKLAS	STBER	DTBER	UZBER	STFRE	DTFRE	UZFRE	STABR	DTABR	UZABR	ERNAM	ERDAT	ERZET	AENAM	AEDAT	AEZET	LOGSYS	KSTAU	TRFZNA	TRFZNZ	TXJCD	BASWR	SLAND1_A	SLAND1_Z	FKSTO	KZWI1	KZWI2	KZWI3	KZWI4	KZWI5	KZWI6
700	2100472975	000001	Z007	1000	5,394.00	0.00	INR		16.09.2024	16.09.2024	2100473196		1040	01	ZSCL01	0008941797					00000		SP	0013000913			B	8	2100473196	000001	2100473196 RHIHRLYSIDING	K	3101	C	16.09.2024	10:09:47			00:00:00			00:00:00	SCLADMIN	16.09.2024	10:09:47			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100472979	000001	Z007	1000	5,394.00	0.00	INR		16.09.2024	16.09.2024	2100473200		1040	01	ZSCL01	0008941843					00000		SP	0013000913			B	8	2100473200	000001	2100473200 RHIHRLYSIDING	K	3101	C	16.09.2024	10:14:07			00:00:00			00:00:00	SCLADMIN	16.09.2024	10:14:07			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100473702	000001	Z007	1000	5,396.40	0.00	INR		16.09.2024	16.09.2024	2100473923		1040	01	ZSCL01	0008967278					00000		SP	0013000913			B	8	2100473923	000001	2100473923 RHIHRLYSIDING	K	3101	C	16.09.2024	19:24:24			00:00:00			00:00:00	SCLADMIN	16.09.2024	19:24:24			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100473959	000001	Z007	1000	5,396.40	0.00	INR		16.09.2024	16.09.2024	2100474180		1040	01	ZSCL01	0008971110					00000		SP	0013000913			B	8	2100474180	000001	2100474180 RHIHRLYSIDING	K	3101	C	16.09.2024	21:38:30			00:00:00			00:00:00	SCLADMIN	16.09.2024	21:38:30			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100475638	000001	Z007	1000	5,394.00	0.00	INR		17.09.2024	17.09.2024	2100475860		1040	01	ZSCL01	0009000425					00000		SP	0013000913			B	8	2100475860	000001	2100475860 RHIHRLYSIDING	K	3101	C	17.09.2024	23:02:16			00:00:00			00:00:00	SCLADMIN	17.09.2024	23:02:16			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100476047	000001	Z007	1000	5,396.40	0.00	INR		18.09.2024	18.09.2024	2100476269		1040	01	ZSCL01	0009003101					00000		SP	0013000913			B	8	2100476269	000001	2100476269 RHIHRLYSIDING	K	3101	C	18.09.2024	04:07:27			00:00:00			00:00:00	SCLADMIN	18.09.2024	04:07:27			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100476119	000001	Z007	1000	5,407.20	0.00	INR		18.09.2024	18.09.2024	2100476341		1040	01	ZSCL01	0009003420					00000		SP	0013000913			B	8	2100476341	000001	2100476341 RHIHRLYSIDING	K	3101	C	18.09.2024	05:49:47			00:00:00			00:00:00	SCLADMIN	18.09.2024	05:49:47			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100476216	000001	Z007	1000	5,394.00	0.00	INR		18.09.2024	18.09.2024	2100476438		1040	01	ZSCL01	0009003967					00000		SP	0013000913			B	8	2100476438	000001	2100476438 RHIHRLYSIDING	K	3101	C	18.09.2024	08:32:48			00:00:00			00:00:00	SCLADMIN	18.09.2024	08:32:48			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100477829	000001	Z007	1000	5,407.20	0.00	INR		19.09.2024	19.09.2024	2100478054		1040	01	ZSCL01	0009033754					00000		SP	0013000913			B	8	2100478054	000001	2100478054 RHIHRLYSIDING	K	3101	C	19.09.2024	07:07:42			00:00:00			00:00:00	SCLADMIN	19.09.2024	07:07:42			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100478096	000001	Z007	1000	5,407.20	0.00	INR		19.09.2024	19.09.2024	2100478321		1040	01	ZSCL01	0009037608					00000		SP	0013000913			B	8	2100478321	000001	2100478321 RHIHRLYSIDING	K	3101	C	19.09.2024	12:21:18			00:00:00			00:00:00	SCLADMIN	19.09.2024	12:21:18			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100478303	000001	Z007	1000	5,396.40	0.00	INR		19.09.2024	19.09.2024	2100478529		1040	01	ZSCL01	0009040671					00000		SP	0013000913			B	8	2100478529	000001	2100478529 RHIHRLYSIDING	K	3101	C	19.09.2024	15:02:06			00:00:00			00:00:00	SCLADMIN	19.09.2024	15:02:06			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100478308	000001	Z007	1000	5,407.20	0.00	INR		19.09.2024	19.09.2024	2100478534		1040	01	ZSCL01	0009040701					00000		SP	0013000913			B	8	2100478534	000001	2100478534 RHIHRLYSIDING	K	3101	C	19.09.2024	15:04:46			00:00:00			00:00:00	SCLADMIN	19.09.2024	15:04:46			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100478543	000001	Z007	1000	5,396.40	0.00	INR		19.09.2024	19.09.2024	2100478750		1040	01	ZSCL01	0009044832					00000		SP	0013000913			B	8	2100478750	000001	2100478750 RHIHRLYSIDING	K	3101	C	19.09.2024	17:19:27			00:00:00			00:00:00	SCLADMIN	19.09.2024	17:19:27			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100479594	000001	Z007	1000	5,396.40	0.00	INR		20.09.2024	20.09.2024	2100479821		1040	01	ZSCL01	0009058230					00000		SP	0013000913			B	8	2100479821	000001	2100479821 RHIHRLYSIDING	K	3101	C	20.09.2024	03:02:41			00:00:00			00:00:00	SCLADMIN	20.09.2024	03:02:41			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100479788	000001	Z007	1000	5,407.20	0.00	INR		20.09.2024	20.09.2024	2100480015		1040	01	ZSCL01	0009059301					00000		SP	0013000913			B	8	2100480015	000001	2100480015 RHIHRLYSIDING	K	3101	C	20.09.2024	05:52:21			00:00:00			00:00:00	SCLADMIN	20.09.2024	05:52:21			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100479875	000001	Z007	1000	5,394.00	0.00	INR		20.09.2024	20.09.2024	2100480102		1040	01	ZSCL01	0009059889					00000		SP	0013000913			B	8	2100480102	000001	2100480102 RHIHRLYSIDING	K	3101	C	20.09.2024	08:26:14			00:00:00			00:00:00	SCLADMIN	20.09.2024	08:26:14			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100483828	000001	Z007	1000	5,396.40	0.00	INR		22.09.2024	22.09.2024	2100484055		1040	01	ZSCL01	0009117157					00000		SP	0013000913			B	8	2100484055	000001	2100484055 RHIHRLYSIDING	K	3101	C	22.09.2024	08:12:28			00:00:00			00:00:00	SCLADMIN	22.09.2024	08:12:28			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100485818	000001	Z007	1000	5,407.20	0.00	INR		23.09.2024	23.09.2024	2100486036		1040	01	ZSCL01	0009139083					00000		SP	0013000913			B	8	2100486036	000001	2100486036 RHIHRLYSIDING	K	3101	C	23.09.2024	05:30:41			00:00:00			00:00:00	SCLADMIN	23.09.2024	05:30:41			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100487091	000001	Z007	1000	5,394.00	0.00	INR		23.09.2024	23.09.2024	2100487308		1040	01	ZSCL01	0009218672					00000		SP	0013000913			B	8	2100487308	000001	2100487308 RHIHRLYSIDING	K	3101	C	23.09.2024	23:22:35			00:00:00			00:00:00	SCLADMIN	23.09.2024	23:22:35			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100490036	000001	Z007	1000	5,407.20	0.00	INR		25.09.2024	25.09.2024	2100490252		1040	01	ZSCL01	0009266641					00000		SP	0013000913			B	8	2100490252	000001	2100490252 RHIHRLYSIDING	K	3101	C	25.09.2024	10:37:59			00:00:00			00:00:00	SCLADMIN	25.09.2024	10:37:59			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100491668	000001	Z007	1000	5,407.20	0.00	INR		26.09.2024	26.09.2024	2100491904		1040	01	ZSCL01	0009402891					00000		SP	0013000913			B	8	2100491904	000001	2100491904 RHIHRLYSIDING	K	3101	C	26.09.2024	04:05:56			00:00:00			00:00:00	SCLADMIN	26.09.2024	04:05:56			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100491872	000001	Z007	1000	5,394.00	0.00	INR		26.09.2024	26.09.2024	2100492108		1040	01	ZSCL01	0009403946					00000		SP	0013000913			B	8	2100492108	000001	2100492108 RHIHRLYSIDING	K	3101	C	26.09.2024	06:42:29			00:00:00			00:00:00	SCLADMIN	26.09.2024	06:42:29			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100491922	000001	Z007	1000	5,407.20	0.00	INR		26.09.2024	26.09.2024	2100492158		1040	01	ZSCL01	0009404196					00000		SP	0013000913			B	8	2100492158	000001	2100492158 RHIHRLYSIDING	K	3101	C	26.09.2024	07:33:04			00:00:00			00:00:00	SCLADMIN	26.09.2024	07:33:04			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100494269	000001	Z007	1000	5,407.20	0.00	INR		27.09.2024	27.09.2024	2100494488		1040	01	ZSCL01	0009499098					00000		SP	0013000913			B	8	2100494488	000001	2100494488 RHIHRLYSIDING	K	3101	C	27.09.2024	11:23:16			00:00:00			00:00:00	SCLADMIN	27.09.2024	11:23:16			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100494433	000001	Z007	1000	5,396.40	0.00	INR		27.09.2024	27.09.2024	2100494652		1040	01	ZSCL01	0009503545					00000		SP	0013000913			B	8	2100494652	000001	2100494652 RHIHRLYSIDING	K	3101	C	27.09.2024	13:51:20			00:00:00			00:00:00	SCLADMIN	27.09.2024	13:51:20			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100496230	000001	Z007	1000	5,396.40	0.00	INR		28.09.2024	28.09.2024	2100496449		1040	01	ZSCL01	0009528279					00000		SP	0013000913			B	8	2100496449	000001	2100496449 RHIHRLYSIDING	K	3101	C	28.09.2024	09:21:41			00:00:00			00:00:00	SCLADMIN	28.09.2024	09:21:41			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100496238	000001	Z007	1000	5,407.20	0.00	INR		28.09.2024	28.09.2024	2100496457		1040	01	ZSCL01	0009528328					00000		SP	0013000913			B	8	2100496457	000001	2100496457 RHIHRLYSIDING	K	3101	C	28.09.2024	09:25:14			00:00:00			00:00:00	SCLADMIN	28.09.2024	09:25:14			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100498159	000001	Z007	1000	5,396.40	0.00	INR		29.09.2024	29.09.2024	2100498389		1040	01	ZSCL01	0009559395					00000		SP	0013000913			B	8	2100498389	000001	2100498389 RHIHRLYSIDING	K	3101	C	29.09.2024	04:53:55			00:00:00			00:00:00	SCLADMIN	29.09.2024	04:53:55			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100498273	000001	Z007	1000	5,394.00	0.00	INR		29.09.2024	29.09.2024	2100498503		1040	01	ZSCL01	0009560056					00000		SP	0013000913			B	8	2100498503	000001	2100498503 RHIHRLYSIDING	K	3101	C	29.09.2024	06:59:55			00:00:00			00:00:00	SCLADMIN	29.09.2024	06:59:55			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100498396	000001	Z007	1000	5,407.20	0.00	INR		29.09.2024	29.09.2024	2100498626		1040	01	ZSCL01	0009560955					00000		SP	0013000913			B	8	2100498626	000001	2100498626 RHIHRLYSIDING	K	3101	C	29.09.2024	09:12:58			00:00:00			00:00:00	SCLADMIN	29.09.2024	09:12:58			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100498441	000001	Z007	1000	5,407.20	0.00	INR		29.09.2024	29.09.2024	2100498671		1040	01	ZSCL01	0009561291					00000		SP	0013000913			B	8	2100498671	000001	2100498671 RHIHRLYSIDING	K	3101	C	29.09.2024	09:37:58			00:00:00			00:00:00	SCLADMIN	29.09.2024	09:37:58			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100498537	000001	Z007	1000	5,394.00	0.00	INR		29.09.2024	29.09.2024	2100498767		1040	01	ZSCL01	0009562685					00000		SP	0013000913			B	8	2100498767	000001	2100498767 RHIHRLYSIDING	K	3101	C	29.09.2024	11:07:09			00:00:00			00:00:00	SCLADMIN	29.09.2024	11:07:09			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100498594	000001	Z007	1000	5,407.20	0.00	INR		29.09.2024	29.09.2024	2100498824		1040	01	ZSCL01	0009563672					00000		SP	0013000913			B	8	2100498824	000001	2100498824 RHIHRLYSIDING	K	3101	C	29.09.2024	11:47:47			00:00:00			00:00:00	SCLADMIN	29.09.2024	11:47:47			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100498719	000001	Z007	1000	5,407.20	0.00	INR		29.09.2024	29.09.2024	2100498939		1040	01	ZSCL01	0009566633					00000		SP	0013000913			B	8	2100498939	000001	2100498939 RHIHRLYSIDING	K	3101	C	29.09.2024	13:33:07			00:00:00			00:00:00	SCLADMIN	29.09.2024	13:33:07			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100499309	000001	Z007	1000	5,396.40	0.00	INR		29.09.2024	29.09.2024	2100499529		1040	01	ZSCL01	0009577858					00000		SP	0013000913			B	8	2100499529	000001	2100499529 RHIHRLYSIDING	K	3101	C	29.09.2024	19:14:47			00:00:00			00:00:00	SCLADMIN	29.09.2024	19:14:47			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100500457	000001	Z007	1000	5,396.40	0.00	INR		30.09.2024	30.09.2024	2100500687		1040	01	ZSCL01	0009589082					00000		SP	0013000913			B	8	2100500687	000001	2100500687 RHIHRLYSIDING	K	3101	C	30.09.2024	08:01:03			00:00:00			00:00:00	SCLADMIN	30.09.2024	08:01:03			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100500740	000001	Z007	1000	5,394.00	0.00	INR		30.09.2024	30.09.2024	2100500970		1040	01	ZSCL01	0009594644					00000		SP	0013000913			B	8	2100500970	000001	2100500970 RHIHRLYSIDING	K	3101	C	30.09.2024	12:18:42			00:00:00			00:00:00	SCLADMIN	30.09.2024	12:18:42			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100500969	000001	Z007	1000	5,407.20	0.00	INR		30.09.2024	30.09.2024	2100501189		1040	01	ZSCL01	0009603036					00000		SP	0013000913			B	8	2100501189	000001	2100501189 RHIHRLYSIDING	K	3101	C	30.09.2024	15:21:58			00:00:00			00:00:00	SCLADMIN	30.09.2024	15:21:58			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100502452	000001	Z007	1000	5,394.00	0.00	INR		01.10.2024	01.10.2024	2100502674		1040	01	ZSCL01	0009646609					00000		SP	0013000913			B	8	2100502674	000001	2100502674 RHIHRLYSIDING	K	3101	C	01.10.2024	09:56:58			00:00:00			00:00:00	SCLADMIN	01.10.2024	09:56:58			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100502598	000001	Z007	1000	5,396.40	0.00	INR		01.10.2024	01.10.2024	2100502829		1040	01	ZSCL01	0009650265					00000		SP	0013000913			B	8	2100502829	000001	2100502829 RHIHRLYSIDING	K	3101	C	01.10.2024	12:27:03			00:00:00			00:00:00	SCLADMIN	01.10.2024	12:27:03			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100504164	000001	Z007	1000	5,407.20	0.00	INR		02.10.2024	02.10.2024	2100504395		1040	01	ZSCL01	0009673187					00000		SP	0013000913			B	8	2100504395	000001	2100504395 RHIHRLYSIDING	K	3101	C	02.10.2024	06:39:55			00:00:00			00:00:00	SCLADMIN	02.10.2024	06:39:55			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100504255	000001	Z007	1000	5,407.20	0.00	INR		02.10.2024	02.10.2024	2100504485		1040	01	ZSCL01	0009673824					00000		SP	0013000913			B	8	2100504485	000001	2100504485 RHIHRLYSIDING	K	3101	C	02.10.2024	08:34:20			00:00:00			00:00:00	SCLADMIN	02.10.2024	08:34:20			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100506270	000001	Z007	1000	5,394.00	0.00	INR		03.10.2024	03.10.2024	2100506501		1040	01	ZSCL01	0009696280					00000		SP	0013000913			B	8	2100506501	000001	2100506501 RHIHRLYSIDING	K	3101	C	03.10.2024	07:18:21			00:00:00			00:00:00	SCLADMIN	03.10.2024	07:18:21			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100506309	000001	Z007	1000	5,396.40	0.00	INR		03.10.2024	03.10.2024	2100506540		1040	01	ZSCL01	0009696505					00000		SP	0013000913			B	8	2100506540	000001	2100506540 RHIHRLYSIDING	K	3101	C	03.10.2024	07:59:46			00:00:00			00:00:00	SCLADMIN	03.10.2024	07:59:46			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100506341	000001	Z007	1000	5,394.00	0.00	INR		03.10.2024	03.10.2024	2100506572		1040	01	ZSCL01	0009696672					00000		SP	0013000913			B	8	2100506572	000001	2100506572 RHIHRLYSIDING	K	3101	C	03.10.2024	08:32:32			00:00:00			00:00:00	SCLADMIN	03.10.2024	08:32:32			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100506466	000001	Z007	1000	5,394.00	0.00	INR		03.10.2024	03.10.2024	2100506697		1040	01	ZSCL01	0009698386					00000		SP	0013000913			B	8	2100506697	000001	2100506697 RHIHRLYSIDING	K	3101	C	03.10.2024	10:19:57			00:00:00			00:00:00	SCLADMIN	03.10.2024	10:19:57			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100506655	000001	Z007	1000	5,396.40	0.00	INR		03.10.2024	03.10.2024	2100506886		1040	01	ZSCL01	0009714446					00000		SP	0013000913			B	8	2100506886	000001	2100506886 RHIHRLYSIDING	K	3101	C	03.10.2024	13:08:09			00:00:00			00:00:00	SCLADMIN	03.10.2024	13:08:09			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100508401	000001	Z007	1000	5,396.40	0.00	INR		04.10.2024	04.10.2024	2100508632		1040	01	ZSCL01	0009763755					00000		SP	0013000913			B	8	2100508632	000001	2100508632 RHIHRLYSIDING	K	3101	C	04.10.2024	07:04:16			00:00:00			00:00:00	SCLADMIN	04.10.2024	07:04:16			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100510442	000001	Z007	1000	5,407.20	0.00	INR		05.10.2024	05.10.2024	2100510673		1040	01	ZSCL01	0009827920					00000		SP	0013000913			B	8	2100510673	000001	2100510673 RHIHRLYSIDING	K	3101	C	05.10.2024	05:33:58			00:00:00			00:00:00	SCLADMIN	05.10.2024	05:33:58			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100510578	000001	Z007	1000	5,394.00	0.00	INR		05.10.2024	05.10.2024	2100510809		1040	01	ZSCL01	0009828509					00000		SP	0013000913			B	8	2100510809	000001	2100510809 RHIHRLYSIDING	K	3101	C	05.10.2024	07:15:04			00:00:00			00:00:00	SCLADMIN	05.10.2024	07:15:04			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100512149	000001	Z007	1000	5,394.00	0.00	INR		06.10.2024	06.10.2024	2100512380		1040	01	ZSCL01	0009917190					00000		SP	0013000913			B	8	2100512380	000001	2100512380 RHIHRLYSIDING	K	3101	C	06.10.2024	00:19:07			00:00:00			00:00:00	SCLADMIN	06.10.2024	00:19:07			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100512555	000001	Z007	1000	5,394.00	0.00	INR		06.10.2024	06.10.2024	2100512786		1040	01	ZSCL01	0009919566					00000		SP	0013000913			B	8	2100512786	000001	2100512786 RHIHRLYSIDING	K	3101	C	06.10.2024	04:42:24			00:00:00			00:00:00	SCLADMIN	06.10.2024	04:42:24			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100512671	000001	Z007	1000	5,396.40	0.00	INR		06.10.2024	06.10.2024	2100512902		1040	01	ZSCL01	0009920273					00000		SP	0013000913			B	8	2100512902	000001	2100512902 RHIHRLYSIDING	K	3101	C	06.10.2024	07:01:40			00:00:00			00:00:00	SCLADMIN	06.10.2024	07:01:40			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100512688	000001	Z007	1000	5,407.20	0.00	INR		06.10.2024	06.10.2024	2100512919		1040	01	ZSCL01	0009920339					00000		SP	0013000913			B	8	2100512919	000001	2100512919 RHIHRLYSIDING	K	3101	C	06.10.2024	07:18:01			00:00:00			00:00:00	SCLADMIN	06.10.2024	07:18:01			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100512845	000001	Z007	1000	5,394.00	0.00	INR		06.10.2024	06.10.2024	2100513076		1040	01	ZSCL01	0009921719					00000		SP	0013000913			B	8	2100513076	000001	2100513076 RHIHRLYSIDING	K	3101	C	06.10.2024	10:19:50			00:00:00			00:00:00	SCLADMIN	06.10.2024	10:19:50			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100512959	000001	Z007	1000	5,407.20	0.00	INR		06.10.2024	06.10.2024	2100513190		1040	01	ZSCL01	0009923401					00000		SP	0013000913			B	8	2100513190	000001	2100513190 RHIHRLYSIDING	K	3101	C	06.10.2024	12:09:52			00:00:00			00:00:00	SCLADMIN	06.10.2024	12:09:52			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100514874	000001	Z007	1000	5,407.20	0.00	INR		07.10.2024	07.10.2024	2100515105		1040	01	ZSCL01	0009943009					00000		SP	0013000913			B	8	2100515105	000001	2100515105 RHIHRLYSIDING	K	3101	C	07.10.2024	08:05:26			00:00:00			00:00:00	SCLADMIN	07.10.2024	08:05:26			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100517017	000001	Z007	1000	5,407.20	0.00	INR		08.10.2024	08.10.2024	2100517247		1040	01	ZSCL01	0009994042					00000		SP	0013000913			B	8	2100517247	000001	2100517247 RHIHRLYSIDING	K	3101	C	08.10.2024	06:56:09			00:00:00			00:00:00	SCLADMIN	08.10.2024	06:56:09			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100517020	000001	Z007	1000	5,394.00	0.00	INR		08.10.2024	08.10.2024	2100517250		1040	01	ZSCL01	0009994053					00000		SP	0013000913			B	8	2100517250	000001	2100517250 RHIHRLYSIDING	K	3101	C	08.10.2024	07:00:49			00:00:00			00:00:00	SCLADMIN	08.10.2024	07:00:49			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100517023	000001	Z007	1000	5,407.20	0.00	INR		08.10.2024	08.10.2024	2100517253		1040	01	ZSCL01	0009994086					00000		SP	0013000913			B	8	2100517253	000001	2100517253 RHIHRLYSIDING	K	3101	C	08.10.2024	07:03:05			00:00:00			00:00:00	SCLADMIN	08.10.2024	07:03:05			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100517187	000001	Z007	1000	5,396.40	0.00	INR		08.10.2024	08.10.2024	2100517417		1040	01	ZSCL01	0009995041					00000		SP	0013000913			B	8	2100517417	000001	2100517417 RHIHRLYSIDING	K	3101	C	08.10.2024	09:31:13			00:00:00			00:00:00	SCLADMIN	08.10.2024	09:31:13			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100517259	000001	Z007	1000	5,394.00	0.00	INR		08.10.2024	08.10.2024	2100517489		1040	01	ZSCL01	0009996210					00000		SP	0013000913			B	8	2100517489	000001	2100517489 RHIHRLYSIDING	K	3101	C	08.10.2024	10:37:28			00:00:00			00:00:00	SCLADMIN	08.10.2024	10:37:28			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100517443	000001	Z007	1000	5,396.40	0.00	INR		08.10.2024	08.10.2024	2100517673		1040	01	ZSCL01	0010022339					00000		SP	0013000913			B	8	2100517673	000001	2100517673 RHIHRLYSIDING	K	3101	C	08.10.2024	13:25:03			00:00:00			00:00:00	SCLADMIN	08.10.2024	13:25:03			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100519696	000001	Z007	1000	5,396.40	0.00	INR		09.10.2024	09.10.2024	2100519916		1040	01	ZSCL01	0010070550					00000		SP	0013000913			B	8	2100519916	000001	2100519916 RHIHRLYSIDING	K	3101	C	09.10.2024	14:50:32			00:00:00			00:00:00	SCLADMIN	09.10.2024	14:50:32			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100522841	000001	Z007	1000	5,396.40	0.00	INR		11.10.2024	11.10.2024	2100523071		1040	01	ZSCL01	0010158406					00000		SP	0013000913			B	8	2100523071	000001	2100523071 RHIHRLYSIDING	K	3101	C	11.10.2024	04:21:53			00:00:00			00:00:00	SCLADMIN	11.10.2024	04:21:53			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100523022	000001	Z007	1000	5,394.00	0.00	INR		11.10.2024	11.10.2024	2100523242		1040	01	ZSCL01	0010159361					00000		SP	0013000913			B	8	2100523242	000001	2100523242 RHIHRLYSIDING	K	3101	C	11.10.2024	07:40:33			00:00:00			00:00:00	SCLADMIN	11.10.2024	07:40:33			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
