17.09.2026             Dynamic List Display                                                                       1


	VBELN	ERNAM	ERDAT	VSTEL	LFART	INCO1	ROUTE	LIFSK	KUNNR	WADAT_IST	WERKS	SDABW	WBSTK	ZZVBELN

	9004817882	SH01082	27.07.2026	4617	ZNP	FTP	E17745		0020035050	27.07.2026		SP03	C
	9004817883	S021805	27.07.2026	1073	ZNL	FTB	P21913		P4385	27.07.2026	4385		C
	9004817884	SH00359	27.07.2026	4640	ZNP	FTP	E37726		0020369493	27.07.2026		SP01	C
	9004817885	SH01436	27.07.2026	4584	ZNP	FTP	E17369		0020316820	27.07.2026		SP01	C
	9004817886	SH01794	27.07.2026	3853	ZLF	EXP	E60249		0020359053	27.07.2026		SP01	C
	9004817887	SH01615	27.07.2026	8063	ZNP	FTP	E46979		0020286562	27.07.2026		SP02	C
	9004817888	S021681	27.07.2026	1304	ZNL	FTB	Q46894		P3857	28.07.2026	3857		C
	9004817889	S017283	27.07.2026	1044	ZNP	FTB	Q30013		0011091026
	9004817890	S021681	27.07.2026	1304	ZNL	FTB	Q46894		P3857	28.07.2026	3857		C
	9004817891	S013753	27.07.2026	1007	ZNP	FTB	Q15765		0020353192	27.07.2026			C
	9004817892	SCLADMIN	27.07.2026	2102	ZRMC	FTB	RT0001		0020280600	27.07.2026			C
	9004817893	SH01545	27.07.2026	4513	ZNP	FTP	E16469		0011043859	27.07.2026		SP01	C
	9004817894	SH01082	27.07.2026	4617	ZNP	FTP	E17763		0020033370	27.07.2026		SP03	C
	9004817895	SH01687	27.07.2026	5688	ZLF	FTB	E14635		0020363268	27.07.2026		SP07	C
	9004817896	S020126	27.07.2026	1000	ZNP	FTB	Q26317		0020090505	27.07.2026			C
	9004817897	S014445	27.07.2026	1006	ZNP	FTB	P06480		0020371055	27.07.2026			C
	9004817898	S020126	27.07.2026	1000	ZNP	FTB	Q26508		0020318077	27.07.2026			C
	9004817899	S014445	27.07.2026	1006	ZNP	FTB	P06480		0020371055	27.07.2026			C
	9004817900	SH01660	27.07.2026	4098	ZNP	FTP	E23124		0020234279	27.07.2026		SP01	C
	9004817901	SH01545	27.07.2026	4513	ZNP	FTP	E16469		0020249782	27.07.2026		SP01	C
	9004817902	S021515	27.07.2026	1046	ZLF	FTB	Q32050		0020373299
	9004817903	S013753	27.07.2026	1007	ZNP	FTB	Q15765		0020329323	27.07.2026			C
	9004817904	S021515	27.07.2026	1046	ZLF	FTB	Q32050		0020373299
	9004817905	SH01551	27.07.2026	6481	ZNP	FTP	E53502		0040086943	27.07.2026		SP01	C
	9004817906	SH01574	27.07.2026	4428	ZNP	FTP	E23341		0020291221	27.07.2026		SP08	C
	9004817907	SH00359	27.07.2026	4640	ZNP	FTP	E37726		0020369493	27.07.2026		SP01	C
	9004817908	S013753	27.07.2026	1007	ZNP	FTB	Q15813		0011018243	27.07.2026			C
	9004817909	S020589	27.07.2026	1040	ZNP	FTB	Q38735		0020267558	27.07.2026			C
	9004817910	S016424	27.07.2026	1042	ZNP	FTB	Q23841		0020054048	27.07.2026			C
	9004817911	SH01545	27.07.2026	4513	ZNP	FTP	E16469		0011042137	27.07.2026		SP01	C
	9004817912	SH00688	27.07.2026	4346	ZNP	FTP	E23105		0020157831	27.07.2026		SP01	C
	9004817913	S018870	27.07.2026	1079	ZNP	FTB	Q41392		0020323668
	9004817914	S018137	27.07.2026	1010	ZNL	FTB	R12042		P3969	29.07.2026	3969		C
	9004817915	S016577	27.07.2026	1014	ZNL	FTB	Q01032		P6766	27.07.2026	6766		C
	9004817916	S014700	27.07.2026	1004	ZNP	FTB	P86676		0020304048	27.07.2026			C
	9004817917	S014445	27.07.2026	1006	ZNP	FTB	P99270		0020365766
	9004817918	S014445	27.07.2026	1006	ZNP	FTB	P99270		0020365766
	9004817919	S016278	27.07.2026	1046	ZNL	FTB	Q22982		P3738		3738
	9004817920	S014700	27.07.2026	1004	ZNP	FTB	P86676		0020304048	27.07.2026			C
	9004817921	S014445	27.07.2026	1006	ZNP	FTB	P63172		0020357546
	9004817922	SCLADMIN	27.07.2026	2120	ZRMC	FTB	RT0001		0020344064	27.07.2026			C
	9004817923	SH01368	27.07.2026	5918	ZLF	FTB	E49475		0020344092	27.07.2026		SP08	C
	9004817924	SH01794	27.07.2026	3853	ZLF	EXP	E64766		0011111515	27.07.2026		SP01	C
	9004817925	SH01436	27.07.2026	3934	ZNP	FTP	E65170		0011018886	27.07.2026		SP01	C
	9004817926	S014700	27.07.2026	1004	ZNP	FTB	P98957		0020351327	27.07.2026			C
	9004817927	S014445	27.07.2026	1006	ZNP	FTB	P99285		0020334353	27.07.2026			C
	9004817928	S017747	27.07.2026	1040	ZNP	FTB	Q29532		0020197556	27.07.2026			C
	9004817929	SH01823	27.07.2026	3977	ZNP	FTP	E73975		0040086711	27.07.2026		SP01	C
	9004817930	SH01628	27.07.2026	6820	ZNP	FTP	E10051		0020028140	27.07.2026		SP01	C
	9004817931	S017747	27.07.2026	1040	ZNP	FTB	Q29532		0020197556	27.07.2026			C
	9004817932	S004614	27.07.2026	1073	ZNP	FTB	Q21385		0020371221	27.07.2026			C
	9004817933	SCLADMIN	27.07.2026	2111	ZRMC	FTB	RT0001		0020242728	27.07.2026			C
	9004817934	S017283	27.07.2026	1044	ZNP	FTB	Q30252		0011039304	27.07.2026			C
	9004817935	SH00937	27.07.2026	5499	ZNP	FTP	E15080		0020320967	27.07.2026		SP01	C
	9004817936	S014700	27.07.2026	1004	ZNP	FTB	P98961		0020355074	27.07.2026			C
	9004817937	S021486	27.07.2026	1079	ZLF	FTB	Q41591		0020364996	27.07.2026			C
	9004817938	SH01436	27.07.2026	3934	ZNP	FTP	E65170		0011018886	27.07.2026		SP01	C
	9004817939	SCLADMIN	27.07.2026	2117	ZRMC	FTB	RT0001		0020316359	27.07.2026			C
	9004817940	S014700	27.07.2026	1004	ZNP	FTB	P98961		0020221449	27.07.2026			C
	9004817941	S014700	27.07.2026	1004	ZNP	FTB	P98971		0020347995	27.07.2026			C
	9004817942	SH01425	27.07.2026	6162	ZNP	FTP	E23418		0020373043	27.07.2026		SP01	C
	9004817943	S014700	27.07.2026	1004	ZNP	FTB	P98971		0020347995	27.07.2026			C
	9004817944	S021486	27.07.2026	1079	ZLF	FTB	Q43427		0020369873	27.07.2026			C
	9004817945	S020972	27.07.2026	1071	ZNL	EXP	P54731		P5942	27.07.2026	5942		C
	9004817946	SH01831	27.07.2026	6101	ZNP	FTP	E84849		0020368248	27.07.2026		SP01	C
	9004817947	S004813	27.07.2026	1002	ZLF	FTB	Q26687		0020079645	27.07.2026			C
	9004817948	SH01794	27.07.2026	3853	ZLF	EXP	E64766		0011111515	27.07.2026		SP01	C
	9004817949	SCLADMIN	27.07.2026	2126	ZRMC	FTB	RT0001		0011103277	27.07.2026			C
	9004817950	S020414	27.07.2026	1004	ZLF	FTB	Q08139		0020367774	28.07.2026			C
	9004817951	S018137	27.07.2026	1010	ZNP	FTB	Q93966		0020369992	27.07.2026			C
	9004817952	SH01615	27.07.2026	8063	ZNP	FTP	E46979		0020286562	27.07.2026		SP02	C
	9004817953	S020414	27.07.2026	1004	ZLF	FTB	Q08139		0020367774	28.07.2026			C
	9004817954	S020769	27.07.2026	5415	ZLF	FTB	Q33799		0020372763	28.07.2026			C
	9004817955	S020769	27.07.2026	1301	ZLF	EXW	P16498		0011068398	28.07.2026			C
	9004817956	SH00849	27.07.2026	4440	ZNP	FTP	E55455		0011038301	27.07.2026		SP01	C
	9004817957	S014700	27.07.2026	1004	ZLF	FTB	P26114		0020356155
	9004817958	SH01687	27.07.2026	5687	ZNP	FTB	E16161		0020371820	27.07.2026		SP09	C
	9004817959	SH01436	27.07.2026	3934	ZNP	FTP	E65170		0011018886	27.07.2026		SP01	C
	9004817960	SH01823	27.07.2026	3977	ZNP	FTP	E73975		0020368749	27.07.2026		SP01	C
	9004817961	S000855	27.07.2026	1002	ZLF	FTB	Q06453		0020370264	27.07.2026			C
	9004817962	SH00117	27.07.2026	4016	ZNP	FTP	E26297		0020327911	27.07.2026		SP02	C
	9004817963	SH01425	27.07.2026	6162	ZNP	FTP	E23418		0020373043	27.07.2026		SP01	C
	9004817964	S011603	27.07.2026	1005	ZLF	FTB	Q15695		0020300660	27.07.2026			C
	9004817965	SH01436	27.07.2026	3934	ZNP	FTP	E65170		0011018886	27.07.2026		SP01	C
	9004817966	SH00899	27.07.2026	4546	ZNP	FTP	E16707		0020333274	27.07.2026		SP01	C
	9004817967	SH00937	27.07.2026	5499	ZNP	FTP	E15080		0020320967	27.07.2026		SP01	C
	9004817968	S020769	27.07.2026	5415	ZNP	FTB	Q29782		0020320455	27.07.2026			C
	9004817969	S020769	27.07.2026	1301	ZLF	EXW	P16498		0011068398	27.07.2026			C
	9004817970	S020769	27.07.2026	5415	ZNP	FTB	Q23167		0020151769	28.07.2026			C
	9004817971	S020769	27.07.2026	1301	ZLF	EXW	P16498		0011068398	28.07.2026			C
	9004817972	S020769	27.07.2026	5415	ZNP	FTB	Q23167		0020151769	28.07.2026			C
	9004817973	S020769	27.07.2026	1301	ZLF	EXW	P16498		0011068398	28.07.2026			C
	9004817974	SH00899	27.07.2026	4546	ZNP	FTP	E16707		0020333274	27.07.2026		SP01	C
	9004817975	SH01796	27.07.2026	3854	ZNP	FTP	E60391		0011030580	27.07.2026		SP01	C
	9004817976	S000855	27.07.2026	1003	ZLF	FTB	Q07134		0020364364	27.07.2026			C
	9004817977	S000855	27.07.2026	1003	ZLF	FTB	Q07175		0011073846	27.07.2026			C
	9004817978	S018990	27.07.2026	1070	ZLF	EXW	Q36974		0020104920	27.07.2026			C
	9004817979	S000855	27.07.2026	1003	ZLF	FTB	Q07421		0020351494	27.07.2026			C
	9004817980	S000855	27.07.2026	1003	ZLF	FTB	Q07421		0020337435	27.07.2026			C
	9004817981	S000855	27.07.2026	1003	ZLF	FTB	Q07160		0020061408
	9004817982	S000855	27.07.2026	1003	ZLF	FTB	Q07212		0011075611	27.07.2026			C
	9004817983	S020769	27.07.2026	5415	ZNP	FTB	Q29809		0011063233	28.07.2026			C
	9004817984	S001953	27.07.2026	1000	ZNP	FTB	Q26085		0020336950	28.07.2026			C
	9004817985	S020769	27.07.2026	1301	ZLF	EXW	P16498		0011068398	28.07.2026			C
	9004817986	SH00899	27.07.2026	4546	ZNP	FTP	E16707		0020333274	27.07.2026		SP01	C
	9004817987	S001953	27.07.2026	1000	ZNP	FTB	Q26085		0020336950	28.07.2026			C
	9004817988	S011584	27.07.2026	1014	ZNL	FTB	Q01053		P6934	27.07.2026	6934		C
	9004817989	SH01082	27.07.2026	4617	ZNP	FTP	E17756		0020030226	27.07.2026		SP03	C
	9004817990	SH01645	27.07.2026	6124	ZNP	FTB	D42121		0040042042	27.07.2026		SP01	C
	9004817991	SH01092	27.07.2026	6786	ZNP	FTB	D49403		0020286914	27.07.2026		SP03	C
	9004817992	S017789	27.07.2026	7678	ZLF	FTB	S90596		0020122767	27.07.2026		SP09	C
	9004817993	SCLADMIN	27.07.2026	2112	ZRMC	FTB	RT0001		0020360072	27.07.2026			C
	9004817994	SCLADMIN	27.07.2026	1070	ZNL	EXP	P24975		P5579	27.07.2026	5579	VT02	C
	9004817995	S021486	27.07.2026	1079	ZLF	FTB	Q43492		0020368590	28.07.2026			C
	9004817996	S013753	27.07.2026	1007	ZNP	FTB	Q27251		0011007823	28.07.2026		VT10	C
	9004817997	SH01683	27.07.2026	6782	ZNP	FTB	D49360		0020357546	27.07.2026		SP03	C
	9004817998	S020972	27.07.2026	1071	ZNL	EXP	R52589		P3996		3996
	9004817999	S021486	27.07.2026	1079	ZLF	FTB	Q42197		0020310972	27.07.2026			C
	9004818000	S018209	27.07.2026	1079	ZNP	FTB	Q42193		0020157319	27.07.2026			C
	9004818001	S021486	27.07.2026	1079	ZLF	FTB	Q42197		0020310972	27.07.2026			C
	9004818002	SH01745	27.07.2026	3740	ZNP	FTB	E24530		0020311965	27.07.2026		SP01	C
	9004818003	S016424	27.07.2026	1042	ZNP	FTB	Q23733		0020110897	27.07.2026			C
	9004818004	SH01559	27.07.2026	4416	ZNP	FTP	E23114		0020352801	27.07.2026		SP01	C
	9004818005	S021276	27.07.2026	1007	ZNP	FTB	Q27119		0040001295	27.07.2026			C
	9004818006	S001953	27.07.2026	1002	ZLF	FTB	Q28203		0020092416	27.07.2026			C
	9004818007	S021276	27.07.2026	1007	ZNP	FTB	Q27119		0040001295	27.07.2026			C
	9004818008	S021225	27.07.2026	1040	ZLF	EXW	Q38439		0011061478	28.07.2026			C
	9004818009	SH01645	27.07.2026	6124	ZNP	FTB	D49160		0020351822	27.07.2026		SP01	C
	9004818010	S004614	27.07.2026	1073	ZNL	FTB	R11952		P3898	28.07.2026	3898		C
	9004818011	SCLADMIN	27.07.2026	2101	ZRMC	FTB	RT0001		0011098615	27.07.2026			C
	9004818012	SH01082	27.07.2026	4617	ZNP	FTP	E17745		0020035050	27.07.2026		SP03	C
	9004818013	SH01659	27.07.2026	8077	ZNP	FTP	E64939		0040076067	27.07.2026		SP02	C
	9004818014	SH01683	27.07.2026	6782	ZNP	FTB	D49361		0020254289	27.07.2026		SP01	C
	9004818015	SCLADMIN	27.07.2026	1000	ZNL	FOR	P39476		P1000	27.07.2026	1000		C
	9004818016	S004614	27.07.2026	1073	ZNL	FTB	P37354		P5687	27.07.2026	5687		C
	9004818017	S004614	27.07.2026	1073	ZNL	FTB	P37354		P5687	27.07.2026	5687		C
	9004818018	S004614	27.07.2026	1073	ZNL	FTB	P37354		P5687	27.07.2026	5687		C
	9004818019	S004614	27.07.2026	1073	ZNL	FTB	P37354		P5687	27.07.2026	5687		C
	9004818020	SCLADMIN	27.07.2026	1070	ZNL	EXP	P24979		P1073	31.07.2026	1073	VT01	C
	9004818021	SH01436	27.07.2026	4584	ZNP	FTP	E17369		0020059611	27.07.2026		SP02	C
	9004818022	S017628	27.07.2026	1045	ZNP	FTB	Q32797		0020286363
	9004818023	S000855	27.07.2026	1002	ZLF	FTB	Q06168		0020021091	27.07.2026			C
	9004818024	S000855	27.07.2026	1002	ZLF	FTB	Q06453		0020248545	27.07.2026			C
	9004818025	S016278	27.07.2026	1046	ZLF	FTB	Q29608		0020348041	27.07.2026			C
	9004818026	SH00117	27.07.2026	4016	ZNP	FTP	E26298		0020373515	27.07.2026		SP02	C
	9004818027	S021225	27.07.2026	1040	ZLF	EXW	Q38439		0011061478	28.07.2026			C
	9004818028	S004153	27.07.2026	1000	ZNL	FTB	R45416		P8287	27.07.2026	8287		C
	9004818029	S004153	27.07.2026	1000	ZNL	FTB	R45416		P8287	27.07.2026	8287		C
	9004818030	S018137	27.07.2026	1010	ZNP	FTB	Q25537		0020329370	27.07.2026			C
	9004818031	S016099	27.07.2026	1009	ZNP	FTB	Q10160		0020137989	27.07.2026			C
	9004818032	S017830	27.07.2026	1010	ZLF	FTB	Q16301		0020310070	27.07.2026			C
	9004818033	SH01745	27.07.2026	3740	ZNP	FTB	E24540		0020362854	27.07.2026		SP01	C
	9004818034	SH00869	27.07.2026	6221	ZNP	FTP	E64203		0011052311	27.07.2026		SP05	C
	9004818035	S018137	27.07.2026	1010	ZNP	FTB	Q17043		0020291629	27.07.2026			C
	9004818036	SH01796	27.07.2026	3854	ZNP	FTP	E83915		0020222105	27.07.2026		SP01	C
	9004818037	S017830	27.07.2026	1010	ZLF	FTB	Q16754		0020284825	27.07.2026			C
	9004818038	S004813	27.07.2026	7723	ZLF	FTB	E20214		0020307964	27.07.2026		SP09	C
	9004818039	SH01645	27.07.2026	6124	ZNP	FTB	D49160		0020351822	27.07.2026		SP01	C
	9004818040	S018137	27.07.2026	1010	ZNP	FTB	Q17043		0020095379	28.07.2026			C
	9004818041	S022958	27.07.2026	1040	ZLF	FTB	Q31227		0020310061	27.07.2026			C
	9004818042	SH01436	27.07.2026	4584	ZNP	FTP	E17369		0020059611	27.07.2026		SP02	C
	9004818043	S016099	27.07.2026	1009	ZNP	FTB	Q10487		0020022928	27.07.2026			C
	9004818044	S018990	27.07.2026	1079	ZNL	EXP	Q43031		P4472	27.07.2026	4472		C
	9004818045	SH01840	27.07.2026	8212	ZNP	FTP	E84754		0011027981	27.07.2026		SP02	C
	9004818046	S011584	27.07.2026	7676	ZLF	FTB	S95166		0020009907	27.07.2026		SP09	C
	9004818047	SH01688	27.07.2026	6784	ZNP	FTB	D41484		0020358817	27.07.2026		SP03	C
	9004818048	S018990	27.07.2026	1079	ZNL	EXP	Q43031		P4472	27.07.2026	4472		C
	9004818049	S014700	27.07.2026	7678	ZLF	FTB	S91518		0020013858	27.07.2026		SP09	C
	9004818050	SH01419	27.07.2026	4935	ZLF	FTB	E38110		0020364041	27.07.2026		SP01	C
	9004818051	S020793	27.07.2026	1071	ZLF	FTB	Q22463		0020368696	27.07.2026			C
	9004818052	S020793	27.07.2026	1071	ZLF	FTB	Q22463		0020368696	27.07.2026			C
	9004818053	S013753	27.07.2026	1007	ZNP	FTB	Q15813		0020326140	27.07.2026			C
	9004818054	SH01628	27.07.2026	6820	ZNP	FTP	E10051		0020028140	27.07.2026		SP01	C
	9004818055	S017628	27.07.2026	1045	ZNP	FTB	Q32686		0020286364	27.07.2026			C
	9004818056	S018137	27.07.2026	1010	ZNL	FTB	P22094		P4509	28.07.2026	4509		C
	9004818057	S016928	27.07.2026	1004	ZNL	FTB	P39450		P1004	27.07.2026	1004		C
	9004818058	SH01745	27.07.2026	3740	ZNP	FTB	E43680		0020322968	27.07.2026		SP01	C
	9004818059	S016928	27.07.2026	1004	ZNL	FTB	P39450		P1004	27.07.2026	1004		C
	9004818060	S016928	27.07.2026	1004	ZNL	FTB	P39450		P1004	27.07.2026	1004		C
	9004818061	S004614	27.07.2026	1073	ZNP	FTB	Q21479		0020360636
	9004818062	S016928	27.07.2026	1004	ZNL	FTB	P39450		P1004	27.07.2026	1004		C
	9004818063	S004614	27.07.2026	1073	ZLF	FTB	P15725		0020054259	27.07.2026			C
	9004818064	SH01551	27.07.2026	6481	ZNP	FTP	E53494		0020343527	27.07.2026		SP03	C
	9004818065	S018209	27.07.2026	1079	ZNL	EXP	Q43046		P4438	27.07.2026	4438		C
	9004818066	S004614	27.07.2026	1073	ZNP	FTB	Q21371		0020373478
	9004818067	S017747	27.07.2026	1040	ZNP	FTB	Q38441		0020036566	27.07.2026			C
	9004818068	SH01419	27.07.2026	4935	ZLF	FTB	E38110		0020364041	27.07.2026		SP01	C
	9004818069	S020793	27.07.2026	1071	ZLF	FTB	R01844		0020373487	27.07.2026			C
	9004818070	SH01645	27.07.2026	6124	ZNP	FTB	D49160		0020355271	27.07.2026		SP01	C
	9004818071	S017747	27.07.2026	1040	ZNP	FTB	Q38566		0020197948	27.07.2026			C
	9004818072	S011627	27.07.2026	1011	ZLF	FTB	Q17161		0020347521	28.07.2026			C
	9004818073	S018990	27.07.2026	1070	ZLF	EXP	P13341		0011101384	28.07.2026			C
	9004818074	S011627	27.07.2026	1011	ZLF	FTB	Q17161		0020347521	28.07.2026			C
	9004818075	S011584	27.07.2026	7676	ZLF	FTB	E51495		0020074869	27.07.2026		SP09	C
	9004818076	SCLADMIN	27.07.2026	2120	ZRMC	FTB	RT0001		0020302214	27.07.2026			C
	9004818077	S018990	27.07.2026	1070	ZLF	EXP	P13341		0011101384	28.07.2026			C
	9004818078	S004791	27.07.2026	1005	ZNL	FTB	Q00675		P6844	27.07.2026	6844		C
	9004818079	S018990	27.07.2026	1070	ZLF	EXP	P13341		0011101384	28.07.2026			C
	9004818080	S004791	27.07.2026	1005	ZNL	FTB	Q00675		P6844		6844
	9004818081	S011603	27.07.2026	1005	ZLF	FTB	Q15688		0020092251	27.07.2026			C
	9004818082	S013753	27.07.2026	1007	ZNP	FTB	Q15825		0011053329
	9004818083	S015508	27.07.2026	1012	ZNP	FTB	Q27460		0011093964	27.07.2026			C
	9004818084	S015508	27.07.2026	1012	ZNP	FTB	Q27498		0020268900	27.07.2026			C
	9004818085	S013753	27.07.2026	1007	ZNP	FTB	Q15825		0011053329	27.07.2026			C
	9004818086	S018209	27.07.2026	1079	ZNL	EXP	Q43012		P4375	27.07.2026	4375		C
	9004818087	SCLADMIN	27.07.2026	2115	ZRMC	FTB	RT0001		0020359054	27.07.2026			C
	9004818088	SH01840	27.07.2026	8212	ZNP	FTP	E84763		0020167837	27.07.2026		SP02	C
	9004818089	S013753	27.07.2026	1007	ZNP	FTB	Q15825		0011053329	28.07.2026			C
	9004818090	S004791	27.07.2026	1005	ZNP	FTB	Q09053		0040092132	27.07.2026			C
	9004818091	SH01831	27.07.2026	8276	ZNP	FTP	E83724		0020372950	27.07.2026		SP01	C
	9004818092	S019288	27.07.2026	1012	ZNP	FTB	Q12013		0011052500	27.07.2026			C
	9004818093	SH01684	27.07.2026	4434	ZNP	FTP	E23271		0020367687	27.07.2026		SP01	C
	9004818094	S019288	27.07.2026	1012	ZNP	FTB	Q12013		0011052500	27.07.2026			C
	9004818095	SH00869	27.07.2026	6221	ZNP	FTP	E64203		0011052311	27.07.2026		SP05	C
	9004818096	S019288	27.07.2026	1012	ZNP	FTB	Q12013		0040067320	27.07.2026			C
	9004818097	S013753	27.07.2026	1007	ZNP	FTB	Q15822		0040053671	28.07.2026			C
	9004818098	S014309	27.07.2026	1007	ZNP	FTB	Q27143		0020286314	27.07.2026			C
	9004818099	S019288	27.07.2026	1012	ZNP	FTB	Q10802		0020373201	27.07.2026			C
	9004818100	S013753	27.07.2026	1007	ZNP	FTB	Q15822		0040053671	28.07.2026			C
	9004818101	S014309	27.07.2026	1007	ZNP	FTB	Q27143		0020286314	27.07.2026			C
	9004818102	S019288	27.07.2026	1012	ZNP	FTB	Q10802		0020373201	27.07.2026			C
	9004818103	S017283	27.07.2026	1044	ZNP	FTB	Q29936		0011022919	28.07.2026			C
	9004818104	SH01780	27.07.2026	3840	ZNP	FTB	E59326		0020346560	27.07.2026		SP03	C
	9004818105	S004614	27.07.2026	1073	ZNL	FTB	P37354		P5687	27.07.2026	5687		C
	9004818106	S014309	27.07.2026	1007	ZNP	FTB	Q27136		0020373498	29.07.2026			C
	9004818107	S004614	27.07.2026	1073	ZNL	FTB	P37354		P5687	27.07.2026	5687		C
	9004818108	S004614	27.07.2026	1073	ZNL	FTB	P37354		P5687	27.07.2026	5687		C
	9004818109	SH01082	27.07.2026	4617	ZNP	FTP	E17763		0020033370	27.07.2026		SP03	C
	9004818110	S014309	27.07.2026	1007	ZNP	FTB	Q27136		0020373498
	9004818111	SH01745	27.07.2026	3740	ZNP	FTB	E43680		0020322968	27.07.2026		SP01	C
	9004818112	SCLADMIN	27.07.2026	2114	ZRMC	FTB	RT0001		0011116428	27.07.2026			C
	9004818113	S014700	27.07.2026	7678	ZLF	FTB	S91518		0020300040	27.07.2026		SP09	C
	9004818114	SH01645	27.07.2026	6124	ZNP	FTB	D42131		0020364667	27.07.2026		SP01	C
	9004818115	S014309	27.07.2026	1007	ZNP	FTB	Q27225		0011052093	28.07.2026			C
	9004818116	S004791	27.07.2026	1005	ZNL	FTB	Q00671		P6840	27.07.2026	6840		C
	9004818117	SH01688	27.07.2026	6784	ZNP	FTB	D41465		0020287690	27.07.2026		SP01	C
	9004818118	S004614	27.07.2026	1073	ZNP	FTB	Q21537		0020368849	27.07.2026			C
	9004818119	S013753	27.07.2026	1007	ZNP	FTB	Q15765		0020312282
	9004818120	S004791	27.07.2026	1005	ZNL	FTB	Q00675		P6844		6844
	9004818121	S004791	27.07.2026	1005	ZNL	FTB	Q00675		P6844		6844
	9004818122	S004791	27.07.2026	1005	ZNL	FTB	Q00675		P6844	27.07.2026	6844		C
	9004818123	S013753	27.07.2026	1007	ZNP	FTB	Q15785		0020353275	27.07.2026			C
	9004818124	S019288	27.07.2026	1012	ZNP	FTB	Q10967		0011016000
	9004818125	S020793	27.07.2026	1071	ZLF	FTB	R02710		0020373463	27.07.2026			C
	9004818126	S018382	27.07.2026	1014	ZLF	FTB	Q04017		0020373492	27.07.2026			C
	9004818127	S020793	27.07.2026	1071	ZLF	FTB	R02710		0020373463	27.07.2026			C
	9004818128	S018382	27.07.2026	1014	ZLF	FTB	Q01172		0020110932	27.07.2026			C
	9004818129	S020793	27.07.2026	1071	ZLF	FTB	Q41181		0020373017	27.07.2026			C
	9004818130	S018382	27.07.2026	1014	ZLF	FTB	Q03497		0011049348	27.07.2026			C
	9004818131	S020793	27.07.2026	1071	ZLF	FTB	Q41181		0020370995	27.07.2026			C
	9004818132	S018382	27.07.2026	1014	ZNP	FTB	Q03357		0020185280
	9004818133	SH00488	27.07.2026	6789	ZNP	FTB	D41643		0020252601	27.07.2026		SP01	C
	9004818134	S018382	27.07.2026	1014	ZNP	FTB	Q02172		0020114130
	9004818135	SH01419	27.07.2026	4925	ZNP	EXP	E38020		0011018506	27.07.2026		SP01	C
	9004818136	S018382	27.07.2026	1014	ZNP	FTB	Q02172		0020114130
	9004818137	S004791	27.07.2026	1005	ZNL	FTB	Q00878		P8004	28.07.2026	8004		C
	9004818138	S018126	27.07.2026	1004	ZLF	EXW	000002		0011084236	28.07.2026			C
	9004818139	S004791	27.07.2026	1005	ZNL	FTB	Q00878		P8004	28.07.2026	8004		C
	9004818140	S014294	27.07.2026	1304	ZNL	FTB	Q46902		P3865	27.07.2026	3865		C
	9004818141	S004614	27.07.2026	1073	ZNP	FTB	Q21418		0020354718	27.07.2026			C
	9004818142	S014294	27.07.2026	1304	ZNL	FTB	Q46902		P3865	27.07.2026	3865		C
	9004818143	S004509	27.07.2026	1010	ZNL	EXW	000002		P1040	28.07.2026	1040		C
	9004818144	S020414	27.07.2026	1004	ZLF	FTB	Q08179		0011007133	27.07.2026			C
	9004818145	SH01745	27.07.2026	3740	ZNP	FTB	E24541		0020325945	27.07.2026		SP01	C
	9004818146	S004791	27.07.2026	1005	ZNP	FTB	Q09363		0011111140	28.07.2026			C
	9004818147	S018526	27.07.2026	1073	ZNP	FTB	Q21871		0020329130
	9004818148	S004813	27.07.2026	1003	ZNL	FTB	R45037		P8264	27.07.2026	8264		C
	9004818149	S004813	27.07.2026	1003	ZNL	FTB	R45037		P8264	27.07.2026	8264		C
	9004818150	S018526	27.07.2026	1073	ZNP	FTB	Q21871		0020329130	27.07.2026			C
	9004818151	SH00488	27.07.2026	6789	ZNP	FTB	D41643		0020252601	27.07.2026		SP01	C
	9004818152	SH01683	27.07.2026	6782	ZLF	FTB	D49361		0020366456	27.07.2026		SP01	C
	9004818153	S022958	27.07.2026	1046	ZLF	FTB	Q39244		0020368834	27.07.2026			C
	9004818154	S018137	27.07.2026	1010	ZNP	FTB	Q16794		0020361708	27.07.2026			C
	9004818155	S018526	27.07.2026	1073	ZNP	FTB	Q21871		0020329130	27.07.2026			C
	9004818156	SH01490	27.07.2026	4906	ZNP	FTP	E08573		0020342898	27.07.2026		SP01	C
	9004818157	S004614	27.07.2026	1073	ZNL	FTB	P21947		P4404	28.07.2026	4404		C
	9004818158	SH01724	27.07.2026	6812	ZNP	FTB	E07439		0020373090	27.07.2026		SP01	C
	9004818159	S004791	27.07.2026	1005	ZNP	FTB	Q09363		0011111140	28.07.2026			C
	9004818160	S018526	27.07.2026	1073	ZNP	FTB	Q21802		0040089378	28.07.2026			C
	9004818161	S004509	27.07.2026	1011	ZNL	EXW	000002		P1040	28.07.2026	1040		C
	9004818162	S004791	27.07.2026	1005	ZNP	FTB	Q25522		0020366991	27.07.2026			C
	9004818163	SH00230	27.07.2026	8066	ZNP	FTP	E47007		0040078478	27.07.2026		SP07	C
	9004818164	SH01092	27.07.2026	6786	ZNP	FTB	D41521		0020363876	27.07.2026		SP03	C
	9004818165	S014294	27.07.2026	1304	ZNL	FTB	R12030		P3973		3973
