17.09.2026              Dynamic List Display                                                                        1


	VBELN	ERNAM	ERDAT	VSTEL	LFART	INCO1	ROUTE	LIFSK	KUNNR	WADAT_IST	WERKS	SDABW	WBSTK	ZZVBELN

	9004952420	S020769	10.08.2026	1301	ZLF	EXW	P16498		0011068398				A
	9004952421	S000855	10.08.2026	1003	ZNL	FTB	P69489		P7723	11.08.2026	7723		C
	9004952422	S000855	10.08.2026	1003	ZNL	FTB	P69489		P7723	11.08.2026	7723		C
	9004952423	S000855	10.08.2026	1003	ZNL	FTB	P69489		P7723	11.08.2026	7723		C
	9004952424	S000855	10.08.2026	1003	ZNL	FTB	P69489		P7723	11.08.2026	7723		C
	9004952425	S018209	10.08.2026	1070	ZNL	EXP	P22000		P4455		4455		A
	9004952426	SH01047	10.08.2026	6828	ZNP	FTB	E10119		0020214222	10.08.2026		SP04	C
	9004952427	S018209	10.08.2026	1070	ZNL	EXP	P22000		P4455		4455		A
	9004952428	S004791	10.08.2026	1005	ZNL	FTB	P76793		P6719		6719		A
	9004952429	S000855	10.08.2026	1003	ZNL	FTB	P69489		P7723	11.08.2026	7723		C
	9004952430	S000855	10.08.2026	1003	ZNL	FTB	P69489		P7723	11.08.2026	7723		C
	9004952431	S000855	10.08.2026	1003	ZNL	FTB	P69489		P7723		7723		A
	9004952432	S000855	10.08.2026	1003	ZNL	FTB	P69489		P7723	11.08.2026	7723		C
	9004952433	S000855	10.08.2026	1003	ZNL	FTB	P69489		P7723	11.08.2026	7723		C
	9004952434	SH00033	10.08.2026	3875	ZNP	EXP	E61079		0011048751	10.08.2026		SP01	C
	9004952435	S000855	10.08.2026	1003	ZNL	FTB	P69489		P7723	11.08.2026	7723		C
	9004952436	S000855	10.08.2026	1003	ZNL	FTB	P69489		P7723		7723		A
	9004952437	SH01702	10.08.2026	8261	ZNP	EXP	E84603		0020121296	10.08.2026		SP05	C
	9004952438	SH01743	10.08.2026	8189	ZNP	FTB	E14342		0020315980	10.08.2026		SP01	C
	9004952439	SH00020	10.08.2026	4612	ZNP	EXP	E22555		0020094801	10.08.2026		SP01	C
	9004952440	SH01332	10.08.2026	5917	ZLF	FTB	E39532		0020354640	10.08.2026		SP08	C
	9004952441	S018184	10.08.2026	1073	ZNL	FTB	P69383		P7237		7237		A
	9004952442	S004791	10.08.2026	1005	ZNP	FTB	Q09363		0020156013				A
	9004952443	SH00784	10.08.2026	4390	ZNP	FTP	E15684		0020291217	10.08.2026		SP01	C
	9004952444	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020160114	10.08.2026		SP05	C
	9004952445	S018184	10.08.2026	1073	ZNP	FTB	Q21563		0020377634	11.08.2026			C
	9004952446	SH01638	10.08.2026	6805	ZNP	FTB	D44144		0020324735	10.08.2026		SP01	C
	9004952447	SH01743	10.08.2026	8189	ZNP	FTP	E14342		0020319791	10.08.2026		SP01	C
	9004952448	SH00033	10.08.2026	3875	ZNP	EXP	E61079		0011048751	10.08.2026		SP01	C
	9004952449	SH01856	10.08.2026	6906	ZNP	FTB	E97854		0020250825	10.08.2026		SP01	C
	9004952450	SH00437	10.08.2026	4877	ZNP	FTP	S16133		0020021409	10.08.2026		SP01	C
	9004952451	SH00020	10.08.2026	4612	ZNP	EXP	E22555		0020094801	10.08.2026		SP01	C
	9004952452	SH00784	10.08.2026	4390	ZNP	FTP	E15684		0020324196	10.08.2026		SP01	C
	9004952453	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020160114	10.08.2026		SP05	C
	9004952454	SH00230	10.08.2026	8066	ZNP	FTP	E47007		0011079598	10.08.2026		SP01	C
	9004952455	SH01607	10.08.2026	8027	ZNP	FTP	E42394		0020285323	10.08.2026		SP07	C
	9004952456	S018184	10.08.2026	1073	ZNP	FTB	Q21375		0020344685	11.08.2026			C
	9004952457	S018184	10.08.2026	1073	ZNP	FTB	Q21862		0020311952				A
	9004952458	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020070394	10.08.2026		SP05	C
	9004952459	SCLADMIN	10.08.2026	2102	ZRMC	FTB	RT0001		0011098312	10.08.2026			C
	9004952460	S016470	10.08.2026	1044	ZNP	FTB	Q30211		0020333478	11.08.2026			C
	9004952461	SH01743	10.08.2026	8189	ZNP	FTP	E14342		0011047782	10.08.2026		SP01	C
	9004952462	SH00020	10.08.2026	4612	ZNP	EXP	E22555		0020094801	10.08.2026		SP01	C
	9004952463	SH01401	10.08.2026	6792	ZNP	FTB	E00032		0011089801	10.08.2026		SP08	C
	9004952464	SH01743	10.08.2026	8189	ZNP	FTP	E14342		0011047782	10.08.2026		SP01	C
	9004952465	S016278	10.08.2026	1040	ZNP	FTB	Q38585		0020252591	11.08.2026			C
	9004952466	SCLADMIN	10.08.2026	2126	ZRMC	FTB	RT0001		0011113338	10.08.2026			C
	9004952467	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020070394	10.08.2026		SP05	C
	9004952468	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020042742	10.08.2026		SP05	C
	9004952469	SH01630	10.08.2026	6811	ZNP	FTB	D49505		0020028042	10.08.2026		SP01	C
	9004952470	SH01743	10.08.2026	8189	ZNP	FTP	E14342		0020186694	10.08.2026		SP01	C
	9004952471	SH01702	10.08.2026	8261	ZNP	EXP	E84597		0011016649	10.08.2026		SP05	C
	9004952472	SH01283	10.08.2026	4397	ZNP	FTP	E15692		0020337410	10.08.2026		SP07	C
	9004952473	S016470	10.08.2026	1044	ZNP	FTB	Q32180		0020228425	11.08.2026			C
	9004952474	S018209	10.08.2026	1070	ZLF	FTB	Q37084		0020373237
	9004952475	SH01743	10.08.2026	8189	ZNP	FTP	E14342		0020319791	10.08.2026		SP01	C
	9004952476	SCLADMIN	10.08.2026	2120	ZRMC	FTB	RT0001		0020368770	10.08.2026			C
	9004952477	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020042742	10.08.2026		SP05	C
	9004952478	S011584	10.08.2026	1014	ZNL	FTB	Q05744		P8146		8146		A
	9004952479	S011584	10.08.2026	1014	ZNL	FTB	Q05744		P8146		8146		A
	9004952480	S011584	10.08.2026	1014	ZNP	FTB	Q01979		0020364601				A
	9004952481	S011584	10.08.2026	1014	ZNP	FTB	Q04014		0020004108				A
	9004952482	S011584	10.08.2026	1014	ZNP	FTB	Q02572		0011039019				A
	9004952483	S011584	10.08.2026	1014	ZNP	FTB	Q03632		0020285265	11.08.2026			C
	9004952484	S011584	10.08.2026	1014	ZNP	FTB	Q03632		0020285265	11.08.2026			C
	9004952485	SH01283	10.08.2026	4484	ZNP	FTP	E15353		0020376146	10.08.2026		SP01	C
	9004952486	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020070394	10.08.2026		SP05	C
	9004952487	SH01047	10.08.2026	6828	ZNP	FTB	E10122		0020247362	10.08.2026		SP04	C
	9004952488	S022672	10.08.2026	1045	ZNP	FTB	Q32767		0040065568				A
	9004952489	S022672	10.08.2026	1045	ZNP	FTB	Q32450		0040095748	11.08.2026			C
	9004952490	S022672	10.08.2026	1045	ZNP	FTB	Q32458		0020278507
	9004952491	S022672	10.08.2026	1045	ZNP	FTB	Q32809		0020093810	11.08.2026			C
	9004952492	S022672	10.08.2026	1045	ZNP	FTB	Q32809		0020093810	11.08.2026			C
	9004952493	S022672	10.08.2026	1045	ZNP	FTB	Q32789		0020127427
	9004952494	S022672	10.08.2026	1045	ZNP	FTB	Q32789		0020127427
	9004952495	S022672	10.08.2026	1045	ZNP	FTB	Q32710		0040097396	11.08.2026			C
	9004952496	S022672	10.08.2026	1045	ZNP	FTB	Q32451		0020243268				A
	9004952497	S022672	10.08.2026	1045	ZNP	FTB	Q32458		0020093002
	9004952498	S020769	10.08.2026	5415	ZLF	FTB	Q33335		0020353730	11.08.2026			C
	9004952499	S020769	10.08.2026	1301	ZLF	EXW	P16498		0011068398	11.08.2026			C
	9004952500	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020070394	10.08.2026		SP05	C
	9004952501	S022672	10.08.2026	1045	ZNP	FTB	Q32767		0040065568				A
	9004952502	SH01283	10.08.2026	4484	ZNP	FTP	E15353		0020145362	10.08.2026		SP07	C
	9004952503	SH01047	10.08.2026	6828	ZNP	FTB	E10122		0020247362	10.08.2026		SP04	C
	9004952504	S020769	10.08.2026	5415	ZLF	FTB	Q33335		0020353730				A
	9004952505	S020769	10.08.2026	1301	ZLF	EXW	P16498		0011068398				A
	9004952506	S004791	10.08.2026	1005	ZNP	FTB	Q09062		0020350959	11.08.2026			C
	9004952507	S011337	10.08.2026	1002	ZLF	FTB	Q06806		0011103553				A
	9004952508	S011337	10.08.2026	1002	ZLF	FTB	Q06950		0020001456				A
	9004952509	S011337	10.08.2026	1002	ZLF	FTB	Q06950		0020001456				A
	9004952510	S018209	10.08.2026	1070	ZNL	EXP	P21992		P4447		4447		A
	9004952511	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952512	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952513	S016470	10.08.2026	1044	ZNP	FTB	Q30259		0020374247	11.08.2026			C
	9004952514	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952515	S016470	10.08.2026	1044	ZNP	FTB	Q30259		0020374247	11.08.2026			C
	9004952516	S011337	10.08.2026	1002	ZLF	FTB	Q06782		0020000885				A
	9004952517	S000855	10.08.2026	1003	ZLF	FTB	Q07220		0020011904	11.08.2026			C
	9004952518	SH01630	10.08.2026	6811	ZNP	FTB	D49499		0011026877	10.08.2026		SP01	C
	9004952519	SCLADMIN	10.08.2026	2101	ZRMC	FTB	RT0001		0011110603	10.08.2026			C
	9004952520	S018209	10.08.2026	1070	ZNL	EXP	P21992		P4447	10.08.2026	4447		C
	9004952521	SH01047	10.08.2026	6828	ZNP	FTB	E10122		0020247362	10.08.2026		SP04	C
	9004952522	S018209	10.08.2026	1070	ZNL	EXP	P21992		P4447	10.08.2026	4447		C
	9004952523	S020769	10.08.2026	5415	ZNP	FTB	Q29733		0040101189	11.08.2026			C
	9004952524	S020769	10.08.2026	1301	ZLF	EXW	P16498		0011068398	11.08.2026			C
	9004952525	S020769	10.08.2026	5415	ZNP	FTB	Q29733		0020317177	11.08.2026			C
	9004952526	S020769	10.08.2026	1301	ZLF	EXW	P16498		0011068398	11.08.2026			C
	9004952527	S020444	10.08.2026	1009	ZLF	FTB	Q10192		0011113916				A
	9004952528	SH01627	10.08.2026	4385	ZNP	FTP	E15099		0020201898	10.08.2026		SP01	C
	9004952529	SH01787	10.08.2026	3898	ZNP	FTP	E63932		0020060241	10.08.2026		SP07	C
	9004952530	S011337	10.08.2026	1002	ZLF	FTB	Q06816		0020052991				A
	9004952531	S011337	10.08.2026	1002	ZLF	FTB	Q06816		0020052991				A
	9004952532	S011337	10.08.2026	1002	ZLF	FTB	Q06816		0020052991	11.08.2026			C
	9004952533	S022672	10.08.2026	1045	ZNP	FTB	R12226		0040100019	11.08.2026			C
	9004952534	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020042742	10.08.2026		SP05	C
	9004952535	S022672	10.08.2026	1045	ZNP	FTB	R12226		0040100019	11.08.2026			C
	9004952536	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952537	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952538	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952539	SH01787	10.08.2026	3898	ZNP	FTP	E63932		0020243969	10.08.2026		SP07	C
	9004952540	S016470	10.08.2026	1044	ZNL	FTB	Q06043		P8139		8139		A
	9004952541	SH01787	10.08.2026	3898	ZNP	FTP	E63932		0011092783	10.08.2026		SP07	C
	9004952542	SH01617	10.08.2026	6765	ZNP	FTP	E11432		0020368682	10.08.2026		SP01	C
	9004952543	S011337	10.08.2026	1003	ZLF	FTB	Q07711		0011099110	10.08.2026			C
	9004952544	SH01669	10.08.2026	4469	ZNP	FTP	E15542		0040087155	10.08.2026		SP07	C
	9004952545	S011337	10.08.2026	1003	ZLF	FTB	Q07774		0020317576	11.08.2026			C
	9004952546	S011337	10.08.2026	1003	ZLF	FTB	Q07793		0020368403	11.08.2026			C
	9004952547	S011337	10.08.2026	1003	ZLF	FTB	Q07793		0020368403	10.08.2026			C
	9004952548	S011337	10.08.2026	1003	ZLF	FTB	Q07802		0011100950				A
	9004952549	S011337	10.08.2026	1003	ZLF	FTB	Q07728		0011070925	11.08.2026			C
	9004952550	S011337	10.08.2026	1003	ZLF	FTB	Q07728		0011070925	11.08.2026			C
	9004952551	S016278	10.08.2026	1040	ZNP	FTB	Q39312		0020366698				A
	9004952552	S016278	10.08.2026	1040	ZNP	FTB	Q38722		0020357797				A
	9004952553	S016278	10.08.2026	1040	ZNP	FTB	Q31708		0020325716				A
	9004952554	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952555	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952556	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	11.08.2026	1000		C
	9004952557	SCLADMIN	10.08.2026	2116	ZRMC	FTB	RT0001		0020297149	10.08.2026			C
	9004952558	SH01787	10.08.2026	3898	ZNP	FTP	E63932		0020374371	10.08.2026		SP01	C
	9004952559	S004791	10.08.2026	1005	ZNL	FTB	Q00676		P6845		6845		A
	9004952560	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020042742	10.08.2026		SP05	C
	9004952561	S004791	10.08.2026	1005	ZNP	FTB	Q25505		0020028822				A
	9004952562	S018209	10.08.2026	1070	ZLF	EXP	Q44574		0011110644				A
	9004952563	S018209	10.08.2026	1070	ZLF	EXP	Q44574		0011110644	11.08.2026			C
	9004952564	S010776	10.08.2026	7680	ZLF	FTB	E13474		0011105157	10.08.2026		SP09	C
	9004952565	S004791	10.08.2026	1005	ZNP	FTB	Q25482		0020376044				A
	9004952566	SH01787	10.08.2026	3898	ZNP	FTP	E63932		0020323161	10.08.2026		SP01	C
	9004952567	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952568	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952569	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952570	S016470	10.08.2026	1044	ZNL	FTB	Q06043		P8139		8139		A
	9004952571	SH01648	10.08.2026	4465	ZNP	FTP	E14702		0020334318	10.08.2026		SP01	C
	9004952572	SCLADMIN	10.08.2026	2102	ZRMC	FTB	RT0001		0020346424	10.08.2026			C
	9004952573	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	10.08.2026	1000		C
	9004952574	SH01648	10.08.2026	4465	ZNP	FTP	E14702		0020334318	10.08.2026		SP01	C
	9004952575	S023364	10.08.2026	1071	ZLF	EXW	Q22433		0020238827	11.08.2026			C
	9004952576	S004791	10.08.2026	1005	ZNL	FTB	Q05058		P8102		8102		A
	9004952577	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020194710	10.08.2026		SP05	C
	9004952578	S022672	10.08.2026	1045	ZNP	FTB	Q32789		0020127427
	9004952579	S022672	10.08.2026	1045	ZNP	FTB	R12226		0040100019
	9004952580	SH01669	10.08.2026	4469	ZNP	FTP	E15542		0011037911	10.08.2026		SP07	C
	9004952581	SH01648	10.08.2026	4465	ZNP	FTP	E14702		0020334318	10.08.2026		SP01	C
	9004952582	SH01702	10.08.2026	8261	ZNP	EXP	E84600		0020251694	10.08.2026		SP05	C
	9004952583	S023496	10.08.2026	1002	ZLF	FTB	Q47301		0020374837	11.08.2026			C
	9004952584	S023496	10.08.2026	1002	ZLF	FTB	Q47301		0020374837				A
	9004952585	S023496	10.08.2026	1002	ZLF	FTB	Q47301		0020374837				A
	9004952586	S023496	10.08.2026	1002	ZLF	FTB	Q47301		0020374837				A
	9004952587	S023496	10.08.2026	1002	ZLF	FTB	Q47301		0020374837				A
	9004952588	S018209	10.08.2026	1070	ZNP	FTB	Q22116		0020312693				A
	9004952589	S018209	10.08.2026	1070	ZNP	FTB	Q22116		0020312693				A
	9004952590	S016278	10.08.2026	1040	ZLF	FTB	Q38425		0020349550				A
	9004952591	S016278	10.08.2026	1040	ZLF	FTB	Q38425		0020349550
	9004952592	S016278	10.08.2026	1040	ZLF	FTB	Q31241		0020339118				A
	9004952593	SH01669	10.08.2026	4469	ZNP	FTP	E15549		0020324387	10.08.2026		SP07	C
	9004952594	S016278	10.08.2026	1040	ZLF	FTB	Q31241		0020339118	11.08.2026			C
	9004952595	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952596	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952597	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952598	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952599	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952600	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952601	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952602	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005		1005		A
	9004952603	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952604	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952605	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952606	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952607	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952608	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952609	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005		1005		A
	9004952610	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952611	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952612	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952613	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952614	S016050	10.08.2026	1002	ZNL	EXP	P24983		P1005	11.08.2026	1005		C
	9004952615	S010776	10.08.2026	7680	ZLF	FTB	E13585		0011106295	10.08.2026		SP09	C
	9004952616	S016278	10.08.2026	1040	ZLF	FTB	Q31242		0011080987				A
	9004952617	S016424	10.08.2026	1041	ZNP	FTB	Q24622		0020272858	11.08.2026			C
	9004952618	S016424	10.08.2026	1041	ZNP	FTB	Q24622		0020272858	11.08.2026			C
	9004952619	S016278	10.08.2026	1040	ZLF	FTB	Q38542		0020366162	11.08.2026			C
	9004952620	SCLADMIN	10.08.2026	1000	ZNL	EXP	P24984		P1006	11.08.2026	1006	VT02	C
	9004952621	S016424	10.08.2026	1041	ZNP	FTB	Q24622		0020272858	11.08.2026			C
	9004952622	S015625	10.08.2026	6073	ZNP	FTP	E09885		0020021536	10.08.2026		SP01	C
	9004952623	S016278	10.08.2026	1040	ZLF	FTB	Q31241		0020323596				A
	9004952624	SH01669	10.08.2026	4469	ZNP	FTP	E15542		0011037911	10.08.2026		SP07	C
	9004952625	S004907	10.08.2026	1002	ZNL	FOR	P74521		P1014	10.08.2026	1014		C
	9004952626	SCLADMIN	10.08.2026	2111	ZRMC	FTB	RT0001		0020242728	10.08.2026			C
	9004952627	SH01613	10.08.2026	6771	ZNP	FTP	E10006		0011104932	10.08.2026		SP07	C
	9004952628	S016050	10.08.2026	1014	ZLF	EXP	Q00774		0011061387				A
	9004952629	S016050	10.08.2026	1014	ZLF	EXP	Q00774		0011061387	11.08.2026			C
	9004952630	S016278	10.08.2026	1046	ZLF	FTB	Q39244		0020368834				A
	9004952631	SH01787	10.08.2026	3898	ZNP	FTP	E63932		0020060241	10.08.2026		SP01	C
	9004952632	S023496	10.08.2026	1002	ZLF	FTB	Q27602		0020377640				A
	9004952633	S011584	10.08.2026	1014	ZNP	FTB	Q04684		0011050595				A
	9004952634	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000		1000		A
	9004952635	SH01613	10.08.2026	6771	ZNP	FTP	E10008		0020326431	10.08.2026		SP01	C
	9004952636	SH01047	10.08.2026	6828	ZNP	FTB	E10128		0020027462	10.08.2026		SP04	C
	9004952637	S018137	10.08.2026	1010	ZNP	FTB	Q15857		0011042699				A
	9004952638	S018137	10.08.2026	1010	ZNP	FTB	Q15857		0011042699				A
	9004952639	S013488	10.08.2026	1000	ZNL	FTB	R11980		P3932	11.08.2026	3932		C
	9004952640	S018184	10.08.2026	1073	ZNL	FTB	Q41180		P3788	11.08.2026	3788		C
	9004952641	S018184	10.08.2026	1073	ZNL	FTB	P22018		P4469	11.08.2026	4469		C
	9004952642	S018184	10.08.2026	1073	ZNP	FTB	Q20369		0020343746	11.08.2026			C
	9004952643	S016050	10.08.2026	1002	ZNL	EXP	P39427		P1003	10.08.2026	1003		C
	9004952644	SH01047	10.08.2026	6828	ZNP	FTB	E10128		0020027462	10.08.2026		SP04	C
	9004952645	SCLADMIN	10.08.2026	2113	ZRMC	FTB	RT0001		0020365531	10.08.2026			C
	9004952646	SH01669	10.08.2026	3788	ZNP	FTP	E58442		0020348135	10.08.2026		SP07	C
	9004952647	SH01728	10.08.2026	8013	ZNP	EXP	E40840		0020377639	10.08.2026		SP05	C
	9004952648	SH01613	10.08.2026	6771	ZNP	FTP	E10005		0020325895	10.08.2026		SP01	C
	9004952649	SH01669	10.08.2026	3788	ZNP	FTP	E58442		0020348135	10.08.2026		SP01	C
	9004952650	S011337	10.08.2026	1002	ZLF	FTB	Q06765		0020213799				A
	9004952651	S018184	10.08.2026	1073	ZNL	FTB	P37354		P5687	11.08.2026	5687		C
	9004952652	S020444	10.08.2026	1009	ZNL	FTB	P84313		P6753		6753		A
	9004952653	S015625	10.08.2026	6073	ZNP	FTP	E09885		0020021536	10.08.2026		SP01	C
	9004952654	S020444	10.08.2026	1009	ZNL	FTB	R45439		P8292	11.08.2026	8292		C
	9004952655	S020444	10.08.2026	1009	ZNL	FTB	R45439		P8292	11.08.2026	8292		C
	9004952656	S018184	10.08.2026	1073	ZNL	FTB	R52681		P8239	11.08.2026	8239		C
	9004952657	S011337	10.08.2026	1003	ZLF	FTB	Q07774		0020295549	11.08.2026			C
	9004952658	S018382	10.08.2026	1014	ZNP	FTB	Q04027		0020111761				A
	9004952659	S020444	10.08.2026	1009	ZNL	FTB	P56577		P6073		6073		A
	9004952660	S018382	10.08.2026	1014	ZNP	FTB	Q04027		0020247934				A
	9004952661	S020444	10.08.2026	1009	ZNL	FTB	P93302		P6771		6771		A
	9004952662	S020444	10.08.2026	1009	ZNL	FTB	P93302		P6771		6771		A
	9004952663	S020444	10.08.2026	1009	ZNL	FTB	P93600		P6819		6819		A
	9004952664	SCLADMIN	10.08.2026	2126	ZRMC	FTB	RT0001		0011113338	10.08.2026			C
	9004952665	SCLADMIN	10.08.2026	2119	ZRMC	FTB	RT0001		0020330685	10.08.2026			C
	9004952666	S020444	10.08.2026	1009	ZNL	FTB	Q25263		P8189		8189		A
	9004952667	S020444	10.08.2026	1009	ZNL	FTB	P93598		P6820		6820		A
	9004952668	S020444	10.08.2026	1009	ZNL	FTB	P93598		P6820		6820		A
	9004952669	S020444	10.08.2026	1009	ZNL	FTB	Q75522		P3905		3905		A
	9004952670	SH01047	10.08.2026	6828	ZNP	FTB	E10076		0020295216	10.08.2026		SP04	C
	9004952671	S020444	10.08.2026	1009	ZNL	FTB	Q75522		P3905		3905		A
	9004952672	S020444	10.08.2026	1009	ZNL	FTB	Q75522		P3905		3905		A
	9004952673	SH01613	10.08.2026	6771	ZNP	FTP	E10006		0020081920	10.08.2026		SP07	C
	9004952674	S020444	10.08.2026	1009	ZNL	FTB	R03807		P3977		3977		A
	9004952675	S020444	10.08.2026	1009	ZNL	FTB	R03807		P3977		3977		A
	9004952676	S020444	10.08.2026	1009	ZNL	FTB	R03807		P3977		3977		A
	9004952677	S020444	10.08.2026	1009	ZNL	FTB	Q25277		P3751		3751		A
	9004952678	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	11.08.2026	1000		C
	9004952679	S020444	10.08.2026	1009	ZNL	FTB	Q25277		P3751		3751		A
	9004952680	SH01669	10.08.2026	3788	ZNP	FTP	E58444		0020344301	10.08.2026		SP07	C
	9004952681	S020444	10.08.2026	1009	ZNL	FTB	R12079		P8243		8243		A
	9004952682	S018184	10.08.2026	1073	ZNP	FTB	Q21573		0020272435				A
	9004952683	SCLADMIN	10.08.2026	1000	ZNL	FOR	P39476		P1000	11.08.2026	1000		C
	9004952684	S014445	10.08.2026	1006	ZNP	FTB	P99271		0020371173	11.08.2026			C
	9004952685	S014445	10.08.2026	1006	ZNP	FTB	P99271		0020371173	11.08.2026			C
	9004952686	SCLADMIN	10.08.2026	2120	ZRMC	FTB	RT0001		0020368770	10.08.2026			C
	9004952687	S004791	10.08.2026	1005	ZNL	FTB	Q00875		P8002		8002		A
	9004952688	S020444	10.08.2026	1009	ZNL	FTB	P57020		P6110		6110		A
	9004952689	S020444	10.08.2026	1009	ZNL	FTB	P57020		P6110		6110		A
	9004952690	S004791	10.08.2026	1005	ZNP	FTB	Q09290		0011022218				A
	9004952691	S020444	10.08.2026	1009	ZNL	FTB	P57020		P6110		6110		A
	9004952692	S020444	10.08.2026	1009	ZNL	FTB	P57020		P6110	11.08.2026	6110		C
	9004952693	S020444	10.08.2026	1009	ZNL	FTB	P57020		P6110	11.08.2026	6110		C
	9004952694	S020444	10.08.2026	1009	ZNL	FTB	P57020		P6110		6110		A
	9004952695	SCLADMIN	10.08.2026	2111	ZRMC	FTB	RT0001		0020242728	10.08.2026			C
	9004952696	S004791	10.08.2026	1005	ZNP	FTB	Q09290		0011022218				A
	9004952697	S020444	10.08.2026	1009	ZNL	FTB	P23527		P4925		4925		A
	9004952698	S020444	10.08.2026	1009	ZNL	FTB	P23527		P4925		4925		A
	9004952699	S004791	10.08.2026	1005	ZNP	FTB	Q09293		0020303185	11.08.2026			C
	9004952700	SCLADMIN	10.08.2026	2102	ZRMC	FTB	RT0001		0020346424	10.08.2026			C
	9004952701	S004791	10.08.2026	1005	ZNL	FTB	Q00676		P6845	11.08.2026	6845		C
	9004952702	S004791	10.08.2026	1005	ZNL	FTB	Q00666		P6835		6835		A
	9004952703	S004791	10.08.2026	1005	ZNL	FTB	Q00677		P6846		6846		A
	9004952704	S004791	10.08.2026	1005	ZNL	FTB	Q00677		P6846		6846		A
	9004952705	S020444	10.08.2026	1009	ZNP	FTB	Q10316		0011036245	11.08.2026			C
	9004952706	S016424	10.08.2026	1041	ZNP	FTB	Q24457		0020270992				A
	9004952707	SH01669	10.08.2026	3788	ZNP	FTP	E58439		0020319363	10.08.2026		SP01	C
	9004952708	SCLADMIN	10.08.2026	2107	ZRMC	FTB	RT0001		0020374902	10.08.2026			C
	9004952709	S018184	10.08.2026	1073	ZNP	FTB	Q21483		0020362458	11.08.2026			C
	9004952710	SCLADMIN	10.08.2026	2113	ZRMC	FTB	RT0001		0020363108	10.08.2026			C
	9004952711	SH01669	10.08.2026	4469	ZNP	FTP	E15546		0020155459	10.08.2026		SP07	C
